system:index,EVI,GREEN,LST_C,NDBI,NDVI,NDWI,NIR,RED,SWIR,YEAR,latitude,longitude,.geo
591,3.1896706856217385,337.5,24.229666220000013,-0.2647428,0.7844656,-0.7131931,2016.0,243.5,1172.0,2024,60.97355415149038,25.60212034469898,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.60212034469898,60.97355415149038]}"
592,2.13943918078285,593.5,22.87783931000004,-0.21515085,0.6810358,-0.6459359,2759.0,523.5,1782.0,2024,60.97355415149038,25.609127203915115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.609127203915115,60.97355415149038]}"
593,1.9285943689112515,910.0,23.224768339999997,-0.18308304,0.5066798,-0.4928243,2678.5,877.0,1849.5,2024,60.97355415149038,25.60939669850035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.60939669850035,60.97355415149038]}"
594,2.073973990879919,707.5,20.797974140000036,-0.19403276,0.6697573,-0.6245689,3061.5,605.5,2066.5,2024,60.97355415149038,25.613708611864123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.613708611864123,60.97355415149038]}"
595,2.073973990879919,707.5,20.572384820000025,-0.19403276,0.6697573,-0.6245689,3061.5,605.5,2066.5,2024,60.97355415149038,25.61397810644936,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.61397810644936,60.97355415149038]}"
596,2.733366935483871,759.5,20.562130760000002,-0.31500712,0.7237422,-0.61915505,3229.0,517.5,1682.0,2024,60.97355415149038,25.614247601034595,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.614247601034595,60.97355415149038]}"
597,2.80319535221496,472.0,19.893907850000033,-0.23542234,0.7411674,-0.65534866,2267.0,337.0,1403.0,2024,60.97355415149038,25.616403557716485,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.616403557716485,60.97355415149038]}"
598,1.4085989176187614,963.5,20.266472030000045,-0.18131073,0.48802084,-0.49561575,2857.0,983.0,1980.0,2024,60.97355415149038,25.617481536057426,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.617481536057426,60.97355415149038]}"
599,-2.100238663484487,1361.0,23.445230630000026,0.04483188,0.060857538,-0.059758205,1534.0,1358.0,1678.0,2024,60.97355415149038,25.622062944006437,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.622062944006437,60.97355415149038]}"
600,1.2578397212543555,804.5,22.059223520000046,0.10241874,0.17924528,-0.19226907,1187.5,826.5,1458.5,2024,60.97355415149038,25.62502738444403,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.62502738444403,60.97355415149038]}"
601,0.17435993272285555,555.0,21.98573608999999,-0.034167934,0.14259514,-0.5420792,1869.0,1402.5,1745.5,2024,60.97355415149038,25.625835868199736,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.625835868199736,60.97355415149038]}"
602,0.4926886332618444,812.0,21.93104777000002,-0.09994978,0.30001187,-0.54247075,2737.5,1474.0,2240.0,2024,60.97355415149038,25.626105362784973,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.626105362784973,60.97355415149038]}"
603,1.4655078167705258,957.5,22.483058,-0.029214988,0.4093755,-0.41347626,2307.5,967.0,2176.5,2024,60.97355415149038,25.62691384654068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.62691384654068,60.97355415149038]}"
604,1.3225896082245068,944.5,22.252341650000005,-0.18114845,0.4822695,-0.51194936,2926.0,1022.0,2028.5,2024,60.97355415149038,25.63203424366016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.63203424366016,60.97355415149038]}"
605,3.1048444381304163,334.5,20.60485601000002,-0.37464225,0.834957,-0.75548244,2401.5,216.0,1092.5,2024,60.97355415149038,25.63419020034205,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.63419020034205,60.97355415149038]}"
606,3.153704837721984,391.0,20.387811740000018,-0.24432486,0.71693736,-0.65104866,1850.0,305.0,1123.5,2024,60.97355415149038,25.635268178682992,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.635268178682992,60.97355415149038]}"
607,1.1024305555555556,912.0,25.996782560000014,1.6477179E-4,0.23208122,-0.2490737,1517.0,945.5,1517.5,2024,60.97355415149038,25.63796312453535,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.63796312453535,60.97355415149038]}"
608,1.686103012633625,564.0,24.590267330000017,0.1736646,0.2636778,-0.19168757,831.5,484.5,1181.0,2024,60.97355415149038,25.63877160829106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.63877160829106,60.97355415149038]}"
609,2.569473247615097,365.5,22.667631080000007,-0.265967,0.7863338,-0.70482534,2111.0,252.5,1224.0,2024,60.97355415149038,25.641736048728653,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.641736048728653,60.97355415149038]}"
610,2.6045029384984684,495.0,24.62957456000001,-0.32385495,0.83010155,-0.7502208,3468.5,322.0,1771.5,2024,60.97355415149038,25.645508972921956,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.645508972921956,60.97355415149038]}"
611,2.6045029384984684,495.0,24.62957456000001,-0.32385495,0.83010155,-0.7502208,3468.5,322.0,1771.5,2024,60.97355415149038,25.645778467507192,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.645778467507192,60.97355415149038]}"
612,1.7939876215738284,974.0,24.467218610000003,-0.04916276,0.34964675,-0.33560708,1958.0,943.5,1774.5,2024,60.97355415149038,25.646317456677664,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.646317456677664,60.97355415149038]}"
613,0.9641735655152727,1578.5,22.34633720000005,-0.07614093,0.17430009,-0.18085106,2275.5,1600.0,1953.5,2024,60.97355415149038,25.649551391700495,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.649551391700495,60.97355415149038]}"
614,1.2669468546637743,1545.0,23.15298992000001,-0.11746245,0.23071226,-0.23467492,2492.5,1558.0,1968.5,2024,60.97355415149038,25.650090380870964,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.650090380870964,60.97355415149038]}"
615,2.715576657987441,937.0,22.26259571,-0.117219254,0.51391304,-0.47188953,2611.5,838.5,2063.5,2024,60.97355415149038,25.65251583213809,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.65251583213809,60.97355415149038]}"
616,2.3577507091606877,979.0,22.262595710000028,-0.052886836,0.44914177,-0.39911002,2279.5,866.5,2050.5,2024,60.97355415149038,25.653054821308558,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.653054821308558,60.97355415149038]}"
617,2.3782467532467533,716.0,22.247214620000022,-0.112387955,0.5704088,-0.5433673,2420.0,662.0,1931.0,2024,60.97355415149038,25.654132799649503,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.654132799649503,60.97355415149038]}"
618,0.759493670886076,1677.5,22.39248047000001,-0.07221665,0.10206185,-0.12069192,2138.0,1742.0,1850.0,2024,60.97355415149038,25.656019261746152,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.656019261746152,60.97355415149038]}"
619,2.5438502673796792,653.0,22.447168790000006,-0.2486463,0.7023476,-0.63060385,2882.5,504.0,1734.5,2024,60.97355415149038,25.659792185939455,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.659792185939455,60.97355415149038]}"
620,2.5798279721927653,614.0,22.17714521000002,-0.22248298,0.72512007,-0.6184558,2604.5,415.0,1656.5,2024,60.97355415149038,25.660331175109928,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.660331175109928,60.97355415149038]}"
621,1.4497946995147442,616.5,22.67788514000003,-0.24129848,0.5790101,-0.6223005,2648.0,706.0,1618.5,2024,60.97355415149038,25.66410409930323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.66410409930323,60.97355415149038]}"
622,2.182246946426412,485.5,22.698393260000017,-0.1966247,0.6777465,-0.6428834,2233.5,429.0,1499.5,2024,60.97355415149038,25.664373593888467,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.664373593888467,60.97355415149038]}"
623,2.0471938775510203,947.0,29.43360167,-0.079384744,0.5098917,-0.46812692,2614.0,848.5,2229.5,2024,60.97355415149038,25.668146518081766,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.668146518081766,60.97355415149038]}"
624,1.8878093213906177,1032.0,31.304967620000014,-0.0640124,0.3862401,-0.36755016,2231.5,988.0,1963.0,2024,60.97355415149038,25.66868550725224,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.66868550725224,60.97355415149038]}"
625,0.32147742818057456,1266.5,32.93023613,0.08252275,0.03321555,-0.07165109,1462.0,1368.0,1725.0,2024,60.97355415149038,25.67245843144554,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.67245843144554,60.97355415149038]}"
626,-11.730769230769232,1639.0,26.562464869999985,0.07263007,0.026410738,-0.04067896,1778.0,1686.5,2056.5,2024,60.97355415149038,25.678117817735494,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.678117817735494,60.97355415149038]}"
627,0.4363444268357105,1420.0,26.376182780000022,0.06398826,0.11060525,-0.18706168,2073.5,1660.5,2357.0,2024,60.97355415149038,25.678926301491202,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.678926301491202,60.97355415149038]}"
628,2.1875302546229065,664.5,27.769025929999998,-0.24948138,0.65256315,-0.6230322,2861.0,601.5,1718.5,2024,60.97355415149038,25.687280633633513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.687280633633513,60.97355415149038]}"
629,1.0846923393175276,1366.0,25.24823618000005,-0.026439615,0.20886661,-0.25283742,2290.5,1499.0,2172.5,2024,60.97355415149038,25.695634965775824,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.695634965775824,60.97355415149038]}"
630,1.1694809255784866,997.0,24.692807930000015,0.029040596,0.2131459,-0.23115481,1596.5,1035.5,1692.0,2024,60.97355415149038,25.696173954946296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.696173954946296,60.97355415149038]}"
631,2.3686527737012035,762.5,24.270682460000017,-0.18162093,0.5353234,-0.5043874,2314.5,700.5,1603.0,2024,60.97355415149038,25.69671294411677,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.69671294411677,60.97355415149038]}"
632,2.1280853902601735,490.0,24.147633740000032,-0.2475381,0.7062731,-0.65024984,2312.0,398.0,1394.5,2024,60.97355415149038,25.69806041704295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.69806041704295,60.97355415149038]}"
633,2.179843032159265,563.0,24.69109892,-0.23106188,0.70653015,-0.66017807,2750.5,473.0,1718.0,2024,60.973823646075616,25.603198323039926,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.603198323039926,60.973823646075616]}"
634,2.5511968085106385,591.0,24.71673407,-0.2029131,0.6681177,-0.60415274,2395.0,476.5,1587.0,2024,60.973823646075616,25.605354279721812,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.605354279721812,60.973823646075616]}"
635,2.248062015503876,600.0,24.71160703999999,-0.25532642,0.7119329,-0.6422716,2754.5,463.5,1634.0,2024,60.973823646075616,25.606701752647993,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.606701752647993,60.973823646075616]}"
636,1.4307061736828621,999.0,23.111973680000034,-0.14756161,0.4414438,-0.46498862,2735.5,1060.0,2032.0,2024,60.973823646075616,25.608588214744643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.608588214744643,60.973823646075616]}"
637,2.047422274695002,472.0,21.06628871000001,-0.21112968,0.6959866,-0.68611807,2535.5,454.5,1651.5,2024,60.973823646075616,25.612900128108418,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.612900128108418,60.973823646075616]}"
638,0.5682754831028483,768.0,20.779175030000005,-0.10515604,0.340373,-0.5217188,2443.5,1202.5,1978.5,2024,60.973823646075616,25.61343911727889,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.61343911727889,60.973823646075616]}"
639,1.9221492697306712,732.0,20.29381619000003,-0.06409938,0.5035984,-0.49051678,2141.5,707.0,1883.5,2024,60.973823646075616,25.615595073960776,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.615595073960776,60.973823646075616]}"
640,2.551976731660024,685.5,19.73667893000001,-0.25846624,0.698614,-0.6154817,2880.0,511.0,1697.0,2024,60.973823646075616,25.61667305230172,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.61667305230172,60.973823646075616]}"
641,2.551976731660024,685.5,19.73667893000001,-0.25846624,0.698614,-0.6154817,2880.0,511.0,1697.0,2024,60.973823646075616,25.616942546886953,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.616942546886953,60.973823646075616]}"
642,1.7946939483266864,663.5,23.276038640000024,-0.19627427,0.63496935,-0.60132194,2665.0,595.0,1790.5,2024,60.973823646075616,25.62367991151785,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.62367991151785,60.973823646075616]}"
643,1.7946939483266864,663.5,23.089756550000004,-0.19627427,0.63496935,-0.60132194,2665.0,595.0,1790.5,2024,60.973823646075616,25.623949406103087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.623949406103087,60.973823646075616]}"
644,1.2138272124592233,797.0,23.089756550000004,-0.06450749,0.4085355,-0.42775086,1988.5,835.0,1747.5,2024,60.973823646075616,25.624218900688323,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.624218900688323,60.973823646075616]}"
645,2.8280116110304787,312.5,20.637327200000016,-0.38229635,0.82511115,-0.7467072,2155.0,206.5,963.0,2024,60.973823646075616,25.634459694927287,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.634459694927287,60.973823646075616]}"
646,2.6371308016877637,396.0,20.18102153000001,-0.37894857,0.8343447,-0.76835334,3023.0,273.0,1361.5,2024,60.973823646075616,25.634998684097756,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.634998684097756,60.973823646075616]}"
647,1.3803526448362722,805.5,26.169392570000014,0.1176219,0.15315819,-0.12302668,1031.5,757.5,1306.5,2024,60.973823646075616,25.637693629950117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.637693629950117,60.973823646075616]}"
648,6.944444444444445,605.0,25.784865320000023,0.11605818,0.26561835,-0.10337162,744.5,432.0,940.0,2024,60.973823646075616,25.638232619120586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.638232619120586,60.973823646075616]}"
649,5.0536992840095465,820.0,24.86370893000003,0.013868764,0.21623692,-0.18448533,1191.0,767.5,1224.5,2024,60.973823646075616,25.639041102876295,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.639041102876295,60.973823646075616]}"
650,2.572974945268791,431.0,22.30190293999999,-0.3128683,0.790989,-0.69497526,2395.0,279.5,1253.5,2024,60.973823646075616,25.641466554143417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.641466554143417,60.973823646075616]}"
651,1.7776261937244202,901.5,24.58343129000002,-0.036242485,0.25685,-0.2774995,1594.0,942.5,1482.5,2024,60.973823646075616,25.64712594043337,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.64712594043337,60.973823646075616]}"
652,0.8563227555413809,1228.5,22.541164340000023,-0.01010101,0.16713353,-0.2083132,1875.0,1338.0,1837.5,2024,60.973823646075616,25.64928189711526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.64928189711526,60.973823646075616]}"
653,2.1721916521272315,699.5,22.165182140000013,-0.18973953,0.5618816,-0.5256019,2249.5,631.0,1532.0,2024,60.973823646075616,25.652785326723325,"{""geodesic"":false,""type"":""Point"",""coordinates"":[25.652785326723325,60.973823646075616]}"
